year,total_population,median_household_income,median_home_value,labor_force,state,zip_code,residential_permits,commercial_permits,retail_permits,residential_construction_cost,commercial_construction_cost,retail_construction_cost,reported_cost,total_licenses,unique_businesses,active_licenses,unemployment_rate,real_gdp,per_capita_income,personal_income,unemployment_rate_pct_change,real_gdp_pct_change,per_capita_income_pct_change,personal_income_pct_change,total_population_zoning,median_household_income_zoning,total_housing_units,retail_space,retail_demand,retail_gap,retail_supply,retail_permits_zoning,retail_construction_cost_zoning,retail_business_count,retail_leakage,residential_permits_zoning,commercial_permits_zoning,reported_cost_zoning,total_licenses_zoning,unique_businesses_zoning,active_licenses_zoning,median_home_value_zoning,labor_force_zoning,state_zoning,total_population_property,median_household_income_property,total_housing_units_property,retail_space_property,retail_demand_property,retail_gap_property,retail_supply_property,retail_permits_property,retail_construction_cost_property,retail_business_count_property,retail_leakage_property,residential_permits_property,commercial_permits_property,reported_cost_property,total_licenses_property,unique_businesses_property,active_licenses_property,median_home_value_property,labor_force_property,state_property,total_population_multifamily_permits,median_household_income_multifamily_permits,total_housing_units_multifamily_permits,retail_space_multifamily_permits,retail_demand_multifamily_permits,retail_gap_multifamily_permits,retail_supply_multifamily_permits,retail_permits_multifamily_permits,retail_construction_cost_multifamily_permits,retail_business_count_multifamily_permits,retail_leakage_multifamily_permits,residential_permits_multifamily_permits,commercial_permits_multifamily_permits,reported_cost_multifamily_permits,total_licenses_multifamily_permits,unique_businesses_multifamily_permits,active_licenses_multifamily_permits,median_home_value_multifamily_permits,labor_force_multifamily_permits,state_multifamily_permits,retail_business_count_bizcount,vacancy_rate
2017,2959.0,139179.0,441900.0,2401.0,17.0,60606,4.0,9.0,10.0,3114000.0,11846000.0,4706005.0,15164695.0,,,,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625,,,,23530.025,123549198.3,116490190.8,7059007.5,,,0,0.9428648052991858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,0.1
2018,3101.0,131477.0,421500.0,2620.0,17.0,60606,7.0,13.0,9.0,2671894.0,8433000.0,103995000.0,233731266.0,,,,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741,,,,519975.0,122313053.1,-33679446.900000006,155992500.0,,,0,-0.2753544780904501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,0.1
2019,3287.0,140558.0,402500.0,2805.0,17.0,60606,9.0,4.0,11.0,334445000.0,1695000.0,337821455.0,353410128.8,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097,,,,1689107.275,138604243.79999998,-368127938.70000005,506732182.5,,,0,-2.6559644106654696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,0.1
2020,3204.0,121982.0,338700.0,2874.0,17.0,60606,5.0,6.0,4.0,4679800.0,66635000.0,2400000.0,81311689.0,,,,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393,,,,12000.0,117249098.39999999,113649098.39999999,3600000.0,,,0,0.9692961391675827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,0.1
2021,3298.0,130196.0,335500.0,2961.0,17.0,60606,8.0,14.0,9.0,346855000.0,17925781.0,11146245.0,368424622.0,,,,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274,,,,55731.225,128815922.39999999,112096554.89999999,16719367.5,,,0,0.8702072912377795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,0.1
2022,3513.0,133333.0,352900.0,3185.0,17.0,60606,4.0,11.0,12.0,163864995.0,166858604.0,13946650.0,187613131.0,,,,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378,,,,69733.25,140519648.7,119599673.69999999,20919975.0,,,0,0.8511242008250196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,0.1
2023,3527.0,139148.0,366500.0,3244.0,17.0,60606,11.0,11.0,11.0,6960167.0,12261315.0,10188844.0,64000646.0,203.0,140.0,203.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116,,,,50944.22,147232498.79999998,131949232.79999998,15283266.0,,,0,0.8961963824253182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,0.1
2024,3527.0,139148.0,366500.0,3244.0,17.0,60606,18.0,9.0,21.0,6149191.0,17815188.0,73336839.0,87315056.5,648.0,498.0,648.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0,,,,366684.195,147232498.79999998,37227240.29999998,110005258.5,,,0,0.25284662424000093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,0.1
2025,3527.0,139148.0,366500.0,3244.0,17.0,60606,93.0,23.0,52.0,3036078.0,21730386.0,25846113.0,120169103.96,165.0,116.0,165.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0,,,,129230.565,147232498.79999998,108463329.29999998,38769169.5,,,0,0.7366806254326779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,0.1
2015,27557.0,85917.0,341800.0,18327.0,17.0,60607,3.0,13.0,7.0,8295000.0,4237624.0,9497000.0,15766725.0,,,,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0,,,,47485.0,710284430.6999999,696038930.6999999,14245500.0,,,0,0.9799439500793213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,0.1
2016,28377.0,86476.0,348700.0,18816.0,17.0,60607,3.0,10.0,8.0,107450000.0,46433000.0,110673000.0,131267152.0,,,,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983,,,,553365.0,736178835.6,570169335.6,166009500.0,,,0,0.7744984072182691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,0.1
2017,28928.0,92240.0,357300.0,19113.0,17.0,60607,9.0,10.0,10.0,36601025.0,48182030.0,59726030.0,100998438.0,,,,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625,,,,298630.15,800495616.0,710906571.0,89589045.0,,,0,0.8880830285521514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,0.1
2018,29591.0,93508.0,376800.0,19221.0,17.0,60607,7.0,2.0,7.0,8194370.36,830900.0,8202900.0,11782210.36,,,,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741,,,,41014.5,830098568.4,817794218.4,12304350.0,,,0,0.9851772422355619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,0.1
2019,29293.0,102726.0,396400.0,19117.0,17.0,60607,4.0,5.0,5.0,552000.0,11606000.0,6206000.0,46602474.0,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097,,,,31030.0,902745815.4,893436815.4,9309000.0,,,0,0.9896881272211987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,0.1
2020,30306.0,103173.0,433300.0,19806.0,17.0,60607,6.0,9.0,7.0,516000.0,5387000.0,3595000.0,51721352.0,,,,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393,,,,17975.0,938028281.4,932635781.4,5392500.0,,,0,0.9942512394275024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,0.1
2021,29990.0,109634.0,439400.0,19415.0,17.0,60607,7.0,4.0,7.0,14072251.0,351000.0,1584651.0,62278717.0,,,,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274,,,,7923.255,986377098.0,984000121.5,2376976.5,,,0,0.99759019496213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,0.1
2022,28797.0,119500.0,487000.0,19279.0,17.0,60607,3.0,5.0,8.0,1304200.0,4016000.0,2436460.0,34660084.0,,,,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378,,,,12182.3,1032372450.0,1028717760.0,3654690.0,,,0,0.9964599113430429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,0.1
2023,30197.0,126307.0,494300.0,21156.0,17.0,60607,5.0,7.0,19.0,1176698.0,3253755.0,20896299.0,42476719.0,409.0,297.0,409.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116,,,,104481.495,1144227743.7,1112883295.2,31344448.5,,,0,0.9726064599704217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,0.1
2024,30197.0,126307.0,494300.0,21156.0,17.0,60607,25.0,7.0,14.0,4216273.0,21119806.0,3919206.0,32018783.0,934.0,639.0,934.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0,,,,19596.03,1144227743.7,1138348934.7,5878809.0,,,0,0.9948622037593756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,0.1
2025,30197.0,126307.0,494300.0,21156.0,17.0,60607,63.0,8.0,35.0,16158634.0,18788109.0,66282100.0,117790190.65,269.0,184.0,269.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0,,,,331410.5,1144227743.7,1044804593.7,99423150.0,,,0,0.9131089500779774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349,0.1
2015,79607.0,36216.0,222100.0,37708.0,17.0,60608,3.0,0.0,2.0,43284000.0,0.0,95000.0,43919444.0,,,,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0,,,,475.0,864914133.6,864771633.6,142500.0,,,0,0.9998352437606646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,0.1
2016,78072.0,37574.0,226700.0,36496.0,17.0,60608,3.0,3.0,2.0,370000.0,3900000.0,1015000.0,4894431.0,,,,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983,,,,5075.0,880043198.4,878520698.4,1522500.0,,,0,0.998269971289173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,0.1
2017,78877.0,41226.0,239900.0,36592.0,17.0,60608,6.0,3.0,6.0,1691294.0,2616930.0,3647440.0,15384909.0,,,,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625,,,,18237.2,975534960.5999999,970063800.5999999,5471160.0,,,0,0.9943916310322338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,0.1
2018,79205.0,44043.0,252200.0,37442.0,17.0,60608,6.0,8.0,6.0,760000.0,1971581.0,2459600.0,5920904.0,,,,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741,,,,12298.0,1046527744.5,1042838344.5,3689400.0,,,0,0.9964746276251255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,0.1
2019,80059.0,50133.0,265400.0,38827.0,17.0,60608,5.0,5.0,3.0,74461.0,589001.0,665000.0,6034094.0,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097,,,,3325.0,1204079354.1,1203081854.1,997500.0,,,0,0.9991715662289172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,0.1
2020,80011.0,57183.0,279300.0,38941.0,17.0,60608,6.0,6.0,6.0,2585000.0,1935525.0,2928000.0,6079818.0,,,,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393,,,,14640.0,1372580703.8999999,1368188703.8999999,4392000.0,,,0,0.996800188151035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,0.1
2021,83689.0,61490.0,288900.0,40912.0,17.0,60608,7.0,6.0,4.0,4875030.0,2427054.0,1331279.0,15151651.0,,,,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274,,,,6656.395,1543810983.0,1541814064.5,1996918.5000000002,,,0,0.9987065006519649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,0.1
2022,82749.0,66821.0,321600.0,42040.0,17.0,60608,6.0,12.0,11.0,2527000.0,9422811.0,5080179.0,24854139.0,,,,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378,,,,25400.895,1658811278.7,1651191010.2,7620268.5,,,0,0.9954061871908829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,0.1
2023,81459.0,70704.0,341500.0,42715.0,17.0,60608,12.0,3.0,5.0,2289055.0,1125000.0,7440000.0,23038528.35,769.0,564.0,769.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116,,,,37200.0,1727843140.8,1716683140.8,11160000.0,,,0,0.9935410803582362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,0.1
2024,81459.0,70704.0,341500.0,42715.0,17.0,60608,11.0,6.0,14.0,7126703.0,6746628.0,8440750.0,194099867.06,622.0,535.0,622.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0,,,,42203.75,1727843140.8,1715182015.8,12661125.0,,,0,0.9926722948970137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,0.1
2025,81459.0,70704.0,341500.0,42715.0,17.0,60608,68.0,23.0,49.0,6579772.0,24148864.0,102603660.0,174240366.0,232.0,199.0,232.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0,,,,513018.3,1727843140.8,1573937650.8,153905490.0,,,0,0.9109262372458526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,0.1
2015,62010.0,32284.0,160800.0,29493.0,17.0,60609,1.0,0.0,1.0,38000.0,0.0,38000.0,154000.0,,,,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0,,,,190.0,600579252.0,600522252.0,57000.0,,,0,0.999905091626442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,0.1
2016,62250.0,32721.0,157500.0,29446.0,17.0,60609,1.0,0.0,0.0,250000.0,0.0,0.0,776301.0,,,,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983,,,,0.0,611064675.0,611064675.0,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,0.1
2017,60994.0,33959.0,163200.0,28751.0,17.0,60609,1.0,0.0,0.0,1.0,0.0,0.0,138801.0,,,,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625,,,,0.0,621388573.8,621388573.8,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,0.1
2018,61495.0,35179.0,172000.0,29557.0,17.0,60609,2.0,1.0,3.0,125000.0,900000.0,141797.0,1794297.0,,,,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741,,,,708.985,648999781.5,648787086.0,212695.5,,,0,0.9996722718465199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,0.1
2019,60939.0,37353.0,181400.0,29908.0,17.0,60609,1.0,0.0,0.0,450000.0,0.0,0.0,904018.0,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097,,,,0.0,682876340.1,682876340.1,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,0.1
2020,60551.0,40324.0,194500.0,30022.0,17.0,60609,17.0,0.0,1.0,6131145.399999999,0.0,201000.0,6695447.399999999,,,,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393,,,,1005.0,732497557.1999999,732196057.1999999,301500.0,,,0,0.9995883945317818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,0.1
2021,61861.0,43048.0,207500.0,30838.0,17.0,60609,3.0,0.0,0.0,813762.5900000001,0.0,0.0,2029323.59,,,,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274,,,,0.0,798897698.4,798897698.4,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,0.1
2022,63241.0,47209.0,228800.0,31742.0,17.0,60609,3.0,1.0,0.0,760000.0,650000.0,0.0,2991767.0,,,,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378,,,,0.0,895663310.6999999,895663310.6999999,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,0.1
2023,64268.0,54142.0,251600.0,32510.0,17.0,60609,3.0,0.0,2.0,531080.0,0.0,101000.0,1563186.0,407.0,373.0,407.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116,,,,505.0,1043879416.8,1043727916.8,151500.0,,,0,0.9998548682945925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,0.1
2024,64268.0,54142.0,251600.0,32510.0,17.0,60609,6.0,0.0,0.0,356200.0,0.0,0.0,2713300.0,1279.0,1158.0,1279.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0,,,,0.0,1043879416.8,1043879416.8,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,0.1
2025,64268.0,54142.0,251600.0,32510.0,17.0,60609,26.0,9.0,4.0,1754700.0,13006500.0,14070000.0,19580041.5,312.0,287.0,312.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0,,,,70350.0,1043879416.8,1022774416.8,21105000.0,,,0,0.9797821475734265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244,0.1
2015,39598.0,75892.0,399700.0,26159.0,17.0,60610,3.0,0.0,0.0,53575000.0,0.0,0.0,59245352.0,,,,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0,,,,0.0,901551424.8,901551424.8,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,0.1
2016,38438.0,77094.0,431300.0,25826.0,17.0,60610,0.0,1.0,1.0,0.0,450000.0,450000.0,853525.0,,,,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983,,,,2250.0,889001751.6,888326751.6,675000.0,,,0,0.9992407214060207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,0.1
2017,39345.0,81576.0,416100.0,26923.0,17.0,60610,4.0,2.0,3.0,1040000.0,2399378.0,2175030.0,3471031.0,,,,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625,,,,10875.15,962882316.0,959619771.0,3262545.0,,,0,0.9966116887331016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,0.1
2018,39019.0,86803.0,430600.0,27005.0,17.0,60610,0.0,0.0,0.0,0.0,0.0,0.0,120397.0,,,,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741,,,,0.0,1016089877.0999999,1016089877.0999999,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,0.1
2019,40548.0,92130.0,451900.0,27879.0,17.0,60610,6.0,1.0,0.0,2460000.0,2500000.0,0.0,9513697.0,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097,,,,0.0,1120706172.0,1120706172.0,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,0.1
2020,40954.0,95994.0,458100.0,28528.0,17.0,60610,2.0,0.0,1.0,120000.0,0.0,741670.0,1226642.47,,,,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393,,,,3708.35,1179401482.8,1178288977.8,1112505.0,,,0,0.9990567207043366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,0.1
2021,42422.0,99246.0,465000.0,28885.0,17.0,60610,7.0,0.0,1.0,1680492.0,0.0,793768.0,9704300.0,,,,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274,,,,3968.84,1263064143.6,1261873491.6,1190652.0,,,0,0.9990573305354022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,0.1
2022,42904.0,106277.0,503100.0,29534.0,17.0,60610,11.0,1.0,2.0,2196507.0,300000.0,3300000.0,7703527.0,,,,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378,,,,16500.0,1367912522.3999999,1362962522.3999999,4950000.0,,,0,0.9963813475504155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,0.1
2023,45282.0,105649.0,543000.0,31747.0,17.0,60610,15.0,5.0,4.0,1726592.0,622500.0,1826528.0,6502805.0,228.0,142.0,228.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116,,,,9132.64,1435199405.3999999,1432459613.3999999,2739792.0,,,0,0.9980910025535884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,0.1
2024,45282.0,105649.0,543000.0,31747.0,17.0,60610,12.0,1.0,3.0,2450223.0,464800.0,1180000.0,13551163.0,600.0,408.0,600.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0,,,,5900.0,1435199405.3999999,1433429405.3999999,1770000.0,,,0,0.9987667218970825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,0.1
2025,45282.0,105649.0,543000.0,31747.0,17.0,60610,59.0,5.0,10.0,18641768.0,1153000.0,9968602.0,35845409.0,202.0,126.0,202.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0,,,,49843.01,1435199405.3999999,1420246502.3999999,14952903.0,,,0,0.9895813063022887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,0.1
2015,31165.0,87280.0,492200.0,20196.0,17.0,60611,2.0,7.0,3.0,52000000.0,1913940.0,660000.0,54783942.0,,,,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0,,,,3300.0,816024360.0,815034360.0,990000.0,,,0,0.9987868009234431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,0.1
2016,31563.0,92545.0,476300.0,20478.0,17.0,60611,4.0,8.0,6.0,60170000.0,8709093.0,65790000.0,105374094.0,,,,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983,,,,328950.0,876299350.5,777614350.5,98685000.0,,,0,0.887384373908651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,0.1
2017,32198.0,96040.0,477300.0,20433.0,17.0,60611,0.0,12.0,5.0,0.0,10838165.0,3455609.0,120272350.0,,,,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625,,,,17278.045,927688776.0,922505362.5,5183413.499999999,,,0,0.994412551241215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,0.1
2018,32426.0,103522.0,552700.0,21219.0,17.0,60611,1.0,26.0,15.0,25000.0,76853356.0,37572050.0,99445969.0,,,,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741,,,,187860.25,1007041311.5999999,950683236.5999999,56358075.0,,,0,0.9440359850675266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,0.1
2019,33224.0,106906.0,549400.0,21846.0,17.0,60611,3.0,26.0,12.0,356610.0,42122622.0,30238800.0,62808449.0,,,,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097,,,,151194.0,1065553483.1999999,1020195283.1999999,45358200.0,,,0,0.9574322634056966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,0.1
2020,33937.0,108413.0,574300.0,22790.0,17.0,60611,4.0,16.0,0.0,2720000.0,11595232.0,0.0,13442422.0,,,,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393,,,,0.0,1103763594.3,1103763594.3,0.0,,,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,0.1
2021,34562.0,117344.0,586100.0,23518.0,17.0,60611,9.0,5.0,5.0,16054015.0,34148000.0,3374090.0,50675614.0,,,,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274,,,,16870.45,1216692998.3999999,1211631863.3999999,5061135.0,,,0,0.9958402530411077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,0.1
