year,total_population,median_household_income,median_home_value,labor_force,state,zip_code,residential_permits,commercial_permits,retail_permits,residential_construction_cost,commercial_construction_cost,retail_construction_cost,reported_cost,unemployment_rate,real_gdp,per_capita_income,personal_income,unemployment_rate_pct_change,real_gdp_pct_change,per_capita_income_pct_change,personal_income_pct_change
2025,36036.0,124621.0,608200.0,25203.0,17.0,60611,14.0,0.0,1.0,1159712.0,0.0,8000.0,6061590.5,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,36531.0,35888.0,242200.0,17255.0,17.0,60612,1.0,1.0,2.0,1000.0,8000.0,2000.0,224000.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,35559.0,37137.0,242600.0,17080.0,17.0,60612,0.0,0.0,0.0,0.0,0.0,0.0,59700.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,35332.0,38756.0,245500.0,16967.0,17.0,60612,2.0,1.0,1.0,430000.0,45000.0,1000.0,1196300.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,34311.0,41300.0,269800.0,16759.0,17.0,60612,0.0,0.0,0.0,0.0,0.0,0.0,881588.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,33735.0,43545.0,287100.0,16825.0,17.0,60612,1.0,0.0,0.0,200000.0,0.0,0.0,550435.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,32240.0,44538.0,294400.0,16760.0,17.0,60612,0.0,1.0,0.0,0.0,975000.0,0.0,1967870.0,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,33908.0,52126.0,299100.0,17326.0,17.0,60612,2.0,0.0,1.0,458328.0,0.0,1000.0,1896257.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,34459.0,58858.0,342700.0,17971.0,17.0,60612,4.0,2.0,2.0,138967.0,9500.0,83500.0,1567934.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,34699.0,60457.0,331600.0,18784.0,17.0,60612,2.0,0.0,1.0,37502.0,0.0,1000.0,2555901.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,34699.0,60457.0,331600.0,18784.0,17.0,60612,4.0,0.0,2.0,32819.0,0.0,12000.0,209005.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,34699.0,60457.0,331600.0,18784.0,17.0,60612,17.0,0.0,2.0,649558.0,0.0,120000.0,3255061.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,49389.0,72126.0,307000.0,36523.0,17.0,60613,2.0,1.0,0.0,300000.0,150000.0,0.0,420000.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,49519.0,73810.0,314500.0,35934.0,17.0,60613,2.0,0.0,1.0,150000.0,0.0,50.0,772217.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,50553.0,79565.0,324700.0,36816.0,17.0,60613,0.0,1.0,1.0,0.0,75000.0,75000.0,554260.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,50113.0,82321.0,332200.0,36738.0,17.0,60613,2.0,0.0,0.0,700000.0,0.0,0.0,831888.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,50761.0,84318.0,342800.0,36979.0,17.0,60613,1.0,0.0,0.0,250000.0,0.0,0.0,1786329.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,51399.0,84463.0,341900.0,37587.0,17.0,60613,0.0,0.0,0.0,0.0,0.0,0.0,18917.0,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,53282.0,88267.0,361100.0,39118.0,17.0,60613,1.0,0.0,0.0,400000.0,0.0,0.0,478346.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,51961.0,92238.0,399300.0,38229.0,17.0,60613,0.0,0.0,0.0,0.0,0.0,0.0,672862.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,51334.0,91351.0,397800.0,37590.0,17.0,60613,0.0,0.0,0.0,0.0,0.0,0.0,617443.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,51334.0,91351.0,397800.0,37590.0,17.0,60613,2.0,0.0,2.0,408190.0,0.0,70000.0,2425309.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,51334.0,91351.0,397800.0,37590.0,17.0,60613,10.0,2.0,4.0,850554.0,750.0,1113100.0,4682193.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,69423.0,92714.0,498600.0,47474.0,17.0,60614,1.0,1.0,1.0,50000.0,300000.0,300000.0,391664.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,69817.0,94640.0,518600.0,47789.0,17.0,60614,2.0,0.0,0.0,180000.0,0.0,0.0,206004.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,70225.0,100116.0,545400.0,47830.0,17.0,60614,0.0,0.0,1.0,0.0,0.0,50000.0,241004.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,71308.0,107461.0,593000.0,48772.0,17.0,60614,1.0,1.0,0.0,30000.0,25000.0,0.0,425004.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,71954.0,117138.0,629900.0,48971.0,17.0,60614,3.0,0.0,2.0,493200.0,0.0,925000.0,1625265.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,72391.0,117251.0,662300.0,48114.0,17.0,60614,1.0,0.0,1.0,250000.0,0.0,1500.0,528730.0,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,72119.0,123610.0,665800.0,47594.0,17.0,60614,3.0,0.0,1.0,8579500.0,0.0,7000000.0,9360932.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,71701.0,135364.0,730300.0,47897.0,17.0,60614,4.0,1.0,2.0,509600.0,240000.0,99600.0,2710296.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,70444.0,139561.0,730700.0,47061.0,17.0,60614,3.0,2.0,2.0,95000.0,4300000.0,1400000.0,5424751.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,70444.0,139561.0,730700.0,47061.0,17.0,60614,9.0,0.0,1.0,860130.0,0.0,245000.0,5735876.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,70444.0,139561.0,730700.0,47061.0,17.0,60614,27.0,0.0,1.0,5993001.0,0.0,5000000.0,10135872.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,41210.0,41108.0,231700.0,21560.0,17.0,60615,0.0,0.0,1.0,0.0,0.0,1000.0,204656.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,40257.0,40587.0,221100.0,21008.0,17.0,60615,1.0,1.0,2.0,45000.0,2500.0,27500.0,386530.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,40595.0,41679.0,217900.0,21598.0,17.0,60615,5.0,0.0,5.0,1000000.0,0.0,90000.0,1223601.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,41563.0,44111.0,238500.0,22965.0,17.0,60615,1.0,2.0,1.0,300000.0,2700.0,40000.0,641049.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,40590.0,45077.0,231700.0,22764.0,17.0,60615,4.0,0.0,0.0,110300.0,0.0,0.0,863252.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,41198.0,44658.0,261700.0,23235.0,17.0,60615,2.0,0.0,0.0,170000.0,0.0,0.0,652463.0,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,41767.0,51179.0,272400.0,24379.0,17.0,60615,0.0,3.0,2.0,0.0,661475.0,550000.0,1243097.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,42780.0,56518.0,306400.0,24623.0,17.0,60615,7.0,1.0,1.0,981262.0,66000.0,500000.0,4699959.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,42752.0,62105.0,305200.0,24624.0,17.0,60615,8.0,1.0,1.0,1663180.0,8000.0,262933.0,4911267.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,42752.0,62105.0,305200.0,24624.0,17.0,60615,13.0,0.0,2.0,1158876.0,0.0,104500.0,2595572.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,42752.0,62105.0,305200.0,24624.0,17.0,60615,27.0,1.0,1.0,3085782.0,400000.0,400000.0,5866536.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,52214.0,42594.0,285600.0,28577.0,17.0,60616,1.0,0.0,0.0,125000.0,0.0,0.0,1631721.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,52580.0,42776.0,292100.0,28541.0,17.0,60616,3.0,0.0,0.0,550000.0,0.0,0.0,721631.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,53331.0,46340.0,294400.0,29258.0,17.0,60616,2.0,1.0,0.0,200000.0,0.0,0.0,3331800.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,54464.0,45997.0,316000.0,29621.0,17.0,60616,6.0,0.0,1.0,47870000.0,0.0,100000.0,48851368.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,54197.0,52162.0,327900.0,29795.0,17.0,60616,3.0,1.0,0.0,215000.0,76000.0,0.0,452640.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,52557.0,61843.0,343900.0,29487.0,17.0,60616,5.0,0.0,2.0,810000.0,0.0,5500.0,1572378.0,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,53085.0,65489.0,351700.0,30048.0,17.0,60616,3.0,0.0,1.0,11888000.0,0.0,1700000.0,14944275.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,52707.0,72326.0,391100.0,30026.0,17.0,60616,8.0,0.0,3.0,468983.0,0.0,425000.0,2142448.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,54456.0,77841.0,387300.0,31321.0,17.0,60616,5.0,1.0,3.0,1890000.0,110000.0,960000.0,7911009.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,54456.0,77841.0,387300.0,31321.0,17.0,60616,16.0,4.0,5.0,1959150.0,2139388.0,2389389.0,6994074.33,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,54456.0,77841.0,387300.0,31321.0,17.0,60616,28.0,4.0,8.0,4896867.0,1047200.0,1623500.0,17493489.33,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,82213.0,37796.0,126900.0,37736.0,17.0,60617,1.0,0.0,2.0,89000.0,0.0,26000.0,179100.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,80002.0,37254.0,124800.0,37254.0,17.0,60617,0.0,0.0,0.0,0.0,0.0,0.0,145600.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,81227.0,38417.0,127300.0,37506.0,17.0,60617,1.0,1.0,1.0,22000.0,22000.0,2000.0,37000.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,82534.0,40265.0,131500.0,37679.0,17.0,60617,0.0,0.0,0.0,0.0,0.0,0.0,412154.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,83553.0,41125.0,133500.0,37844.0,17.0,60617,1.0,0.0,0.0,2000.0,0.0,0.0,121983.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,82101.0,43642.0,137100.0,37538.0,17.0,60617,1.0,0.0,1.0,254856.2,0.0,55000.0,1015849.2,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,84193.0,46156.0,144600.0,38830.0,17.0,60617,3.0,0.0,1.0,37308.0,0.0,12000.0,241120.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,83188.0,51203.0,160800.0,39032.0,17.0,60617,5.0,0.0,0.0,154005.0,0.0,0.0,750444.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,79284.0,51237.0,168200.0,36507.0,17.0,60617,2.0,0.0,0.0,68734.0,0.0,0.0,262789.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,79284.0,51237.0,168200.0,36507.0,17.0,60617,4.0,1.0,1.0,866494.0,800000.0,800000.0,1594799.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,79284.0,51237.0,168200.0,36507.0,17.0,60617,23.0,2.0,1.0,457600.0,2000.0,8000.0,11401511.35,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,97324.0,57500.0,320600.0,55998.0,17.0,60618,0.0,0.0,0.0,0.0,0.0,0.0,825.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,95632.0,62102.0,335600.0,55568.0,17.0,60618,0.0,0.0,0.0,0.0,0.0,0.0,5140.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,95218.0,66246.0,355600.0,55715.0,17.0,60618,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,94395.0,73810.0,386400.0,56232.0,17.0,60618,1.0,0.0,0.0,150.0,0.0,0.0,44650.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,94907.0,78704.0,407400.0,57263.0,17.0,60618,0.0,0.0,0.0,0.0,0.0,0.0,87161.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,94646.0,85443.0,434300.0,58249.0,17.0,60618,0.0,0.0,0.0,0.0,0.0,0.0,21263.0,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,95078.0,91650.0,452000.0,58940.0,17.0,60618,1.0,1.0,1.0,16664.0,4500000.0,4500000.0,4770346.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,92235.0,100976.0,502700.0,58062.0,17.0,60618,3.0,0.0,0.0,821774.0,0.0,0.0,1463234.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,91896.0,101558.0,538300.0,57375.0,17.0,60618,1.0,0.0,0.0,19380.0,0.0,0.0,451030.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,91896.0,101558.0,538300.0,57375.0,17.0,60618,0.0,0.0,1.0,0.0,0.0,10000.0,67500.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,91896.0,101558.0,538300.0,57375.0,17.0,60618,4.0,0.0,0.0,81689.0,0.0,0.0,1026848.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,63411.0,32239.0,141400.0,29482.0,17.0,60619,0.0,1.0,1.0,0.0,100000.0,100000.0,236402.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,62822.0,32024.0,145700.0,29207.0,17.0,60619,0.0,1.0,0.0,0.0,2600000.0,0.0,2819412.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,62992.0,32558.0,151900.0,29573.0,17.0,60619,8.0,1.0,5.0,9011100.0,800000.0,323900.0,10556431.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,61258.0,33454.0,156100.0,28626.0,17.0,60619,1.0,1.0,1.0,125000.0,200000.0,10000.0,1809720.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,61207.0,35629.0,161100.0,29275.0,17.0,60619,0.0,0.0,3.0,0.0,0.0,155000.0,1248661.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,61372.0,40762.0,167000.0,29474.0,17.0,60619,1.0,0.0,2.0,80000.0,0.0,10000.0,575503.0,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,63481.0,43329.0,172200.0,30933.0,17.0,60619,2.0,0.0,3.0,30805.0,0.0,345000.0,3154599.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,60443.0,42802.0,196600.0,28697.0,17.0,60619,3.0,1.0,2.0,10041287.0,500000.0,2400000.0,14530621.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,59892.0,43403.0,213000.0,29150.0,17.0,60619,0.0,0.0,2.0,0.0,0.0,85000.0,3700908.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,59892.0,43403.0,213000.0,29150.0,17.0,60619,9.0,0.0,3.0,216936.0,0.0,360300.0,1336445.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,59892.0,43403.0,213000.0,29150.0,17.0,60619,25.0,8.0,9.0,481509.92,18724400.0,19202880.0,24415849.32,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,69909.0,32168.0,132300.0,31319.0,17.0,60620,2.0,0.0,1.0,98700.0,0.0,68700.0,100400.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,69299.0,32401.0,132300.0,31680.0,17.0,60620,0.0,1.0,2.0,0.0,100000.0,150000.0,295000.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,69195.0,33304.0,135000.0,31439.0,17.0,60620,3.0,0.0,0.0,368000.0,0.0,0.0,396700.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,68096.0,35890.0,139900.0,30925.0,17.0,60620,1.0,0.0,0.0,150000.0,0.0,0.0,270500.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,67711.0,36767.0,143500.0,30282.0,17.0,60620,1.0,0.0,0.0,20000.0,0.0,0.0,97347.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,68761.0,39499.0,148800.0,29930.0,17.0,60620,1.0,0.0,0.0,50000.0,0.0,0.0,66772.0,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,69357.0,40117.0,154900.0,30821.0,17.0,60620,2.0,0.0,0.0,120000.0,0.0,0.0,402141.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,68330.0,46472.0,177500.0,31081.0,17.0,60620,1.0,0.0,2.0,20000.0,0.0,1920000.0,2224340.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,66511.0,48805.0,187900.0,29424.0,17.0,60620,2.0,0.0,2.0,900000.0,0.0,868000.0,1745527.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,66511.0,48805.0,187900.0,29424.0,17.0,60620,2.0,0.0,1.0,31150.0,0.0,55000.0,410264.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,66511.0,48805.0,187900.0,29424.0,17.0,60620,7.0,2.0,4.0,174150.0,78750.0,75000.0,954613.43,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,31881.0,19832.0,98400.0,12009.0,17.0,60621,2.0,0.0,1.0,275000.0,0.0,1500.0,765522.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,31383.0,20150.0,103000.0,12166.0,17.0,60621,2.0,0.0,1.0,90000.0,0.0,750.0,195000.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,30496.0,19845.0,107600.0,11519.0,17.0,60621,1.0,0.0,1.0,135000.0,0.0,125000.0,346659.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,29042.0,20991.0,104100.0,11051.0,17.0,60621,2.0,1.0,2.0,108000.0,500000.0,2423660.0,3288160.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,28018.0,22158.0,114000.0,10716.0,17.0,60621,2.0,0.0,0.0,85000.0,0.0,0.0,525360.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,26736.0,23019.0,106300.0,10359.0,17.0,60621,4.0,2.0,3.0,1692800.0,2402800.0,13402800.0,13856301.0,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,26538.0,24912.0,102100.0,10540.0,17.0,60621,1.0,1.0,1.0,24293.0,3000.0,1000000.0,2208474.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,26997.0,30163.0,125100.0,11698.0,17.0,60621,7.0,2.0,6.0,1293001.0,1003428.0,2958429.0,4712422.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,27318.0,33235.0,161900.0,11720.0,17.0,60621,5.0,2.0,7.0,612000.0,1207900.0,2955000.0,6364027.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
2024,27318.0,33235.0,161900.0,11720.0,17.0,60621,8.0,0.0,1.0,5724546.0,0.0,369700.0,7097978.0,5.141666666666667,894862.364,77937.0,77429.0,17.30038022813687,0.0,0.0,0.0
2025,27318.0,33235.0,161900.0,11720.0,17.0,60621,19.0,2.0,4.0,1839945.0,1964000.0,384850.0,6939673.0,5.233333333333333,894862.364,77937.0,77429.0,1.7828200972447306,0.0,0.0,0.0
2015,55516.0,75163.0,421000.0,37474.0,17.0,60622,4.0,2.0,5.0,501000.0,53500.0,472800.0,2749502.0,6.008333333333333,640542.188,54741.0,54367.0,0.0,0.0,0.0,0.0
2016,54467.0,79085.0,427800.0,37057.0,17.0,60622,6.0,2.0,4.0,1387011.0,8200.0,303500.0,2984113.0,5.866666666666667,654041.831,55262.0,55036.0,-2.3578363384188505,2.107533781990334,0.9517546263312582,1.2305258704728983
2017,53680.0,87143.0,450700.0,37828.0,17.0,60622,6.0,0.0,1.0,200000.0,0.0,50000.0,1050949.0,4.9,674568.186,57233.0,56973.0,-16.47727272727273,3.138385654724285,3.5666461583004683,3.5195144996002625
2018,52793.0,93988.0,483900.0,37325.0,17.0,60622,1.0,2.0,6.0,95000.0,870000.0,943400.0,3788502.0,4.141666666666667,707911.107,61322.0,60423.0,-15.476190476190489,4.942854064570423,7.144479583457097,6.055499973671741
2019,53294.0,101161.0,492400.0,37940.0,17.0,60622,8.0,1.0,1.0,853000.0,4800.0,7000000.0,9817028.0,3.858333333333333,728631.746,63007.0,62232.0,-6.841046277666008,2.9270114277215376,2.747790352565138,2.9938930539695097
2020,52957.0,106128.0,524400.0,38376.0,17.0,60622,6.0,0.0,4.0,983668.98,0.0,207000.0,4159680.98,9.816666666666666,700007.944,67184.0,65871.0,154.42764578833695,-3.928431907769226,6.629422127700102,5.847473968376393
2021,54650.0,110694.0,547000.0,39167.0,17.0,60622,7.0,0.0,2.0,1442978.0,0.0,275000.0,3195285.0,6.2250000000000005,770533.358,72316.0,71206.0,-36.5874363327674,10.074944806626362,7.638723505596578,8.099163516570274
2022,53944.0,119134.0,616500.0,38538.0,17.0,60622,14.0,6.0,6.0,2864600.0,1790000.0,1155000.0,9971927.0,4.608333333333333,845186.849,73674.0,73317.0,-25.970548862115127,9.68854757875388,1.8778693511809277,2.964637811420378
2023,53696.0,124852.0,622900.0,39306.0,17.0,60622,16.0,4.0,8.0,50484524.0,1078329.0,3961929.0,60542363.0,4.383333333333334,894862.364,77937.0,77429.0,-4.88245931283905,5.877459529661921,5.7863018161087965,5.608521898059116
