indicator,description,date,value
CSUSHPISA,Case-Shiller Home Price Index,1982-09-01,
CSUSHPISA,Case-Shiller Home Price Index,1982-10-01,
CSUSHPISA,Case-Shiller Home Price Index,1982-11-01,
CSUSHPISA,Case-Shiller Home Price Index,1982-12-01,
CSUSHPISA,Case-Shiller Home Price Index,1983-01-01,
CSUSHPISA,Case-Shiller Home Price Index,1983-02-01,
CSUSHPISA,Case-Shiller Home Price Index,1983-03-01,
CSUSHPISA,Case-Shiller Home Price Index,1983-04-01,
CSUSHPISA,Case-Shiller Home Price Index,1983-05-01,
CSUSHPISA,Case-Shiller Home Price Index,1983-06-01,
CSUSHPISA,Case-Shiller Home Price Index,1983-07-01,
CSUSHPISA,Case-Shiller Home Price Index,1983-08-01,
CSUSHPISA,Case-Shiller Home Price Index,1983-09-01,
CSUSHPISA,Case-Shiller Home Price Index,1983-10-01,
CSUSHPISA,Case-Shiller Home Price Index,1983-11-01,
CSUSHPISA,Case-Shiller Home Price Index,1983-12-01,
CSUSHPISA,Case-Shiller Home Price Index,1984-01-01,
CSUSHPISA,Case-Shiller Home Price Index,1984-02-01,
CSUSHPISA,Case-Shiller Home Price Index,1984-03-01,
CSUSHPISA,Case-Shiller Home Price Index,1984-04-01,
CSUSHPISA,Case-Shiller Home Price Index,1984-05-01,
CSUSHPISA,Case-Shiller Home Price Index,1984-06-01,
CSUSHPISA,Case-Shiller Home Price Index,1984-07-01,
CSUSHPISA,Case-Shiller Home Price Index,1984-08-01,
CSUSHPISA,Case-Shiller Home Price Index,1984-09-01,
CSUSHPISA,Case-Shiller Home Price Index,1984-10-01,
CSUSHPISA,Case-Shiller Home Price Index,1984-11-01,
CSUSHPISA,Case-Shiller Home Price Index,1984-12-01,
CSUSHPISA,Case-Shiller Home Price Index,1985-01-01,
CSUSHPISA,Case-Shiller Home Price Index,1985-02-01,
CSUSHPISA,Case-Shiller Home Price Index,1985-03-01,
CSUSHPISA,Case-Shiller Home Price Index,1985-04-01,
CSUSHPISA,Case-Shiller Home Price Index,1985-05-01,
CSUSHPISA,Case-Shiller Home Price Index,1985-06-01,
CSUSHPISA,Case-Shiller Home Price Index,1985-07-01,
CSUSHPISA,Case-Shiller Home Price Index,1985-08-01,
CSUSHPISA,Case-Shiller Home Price Index,1985-09-01,
CSUSHPISA,Case-Shiller Home Price Index,1985-10-01,
CSUSHPISA,Case-Shiller Home Price Index,1985-11-01,
CSUSHPISA,Case-Shiller Home Price Index,1985-12-01,
CSUSHPISA,Case-Shiller Home Price Index,1986-01-01,
CSUSHPISA,Case-Shiller Home Price Index,1986-02-01,
CSUSHPISA,Case-Shiller Home Price Index,1986-03-01,
CSUSHPISA,Case-Shiller Home Price Index,1986-04-01,
CSUSHPISA,Case-Shiller Home Price Index,1986-05-01,
CSUSHPISA,Case-Shiller Home Price Index,1986-06-01,
CSUSHPISA,Case-Shiller Home Price Index,1986-07-01,
CSUSHPISA,Case-Shiller Home Price Index,1986-08-01,
CSUSHPISA,Case-Shiller Home Price Index,1986-09-01,
CSUSHPISA,Case-Shiller Home Price Index,1986-10-01,
CSUSHPISA,Case-Shiller Home Price Index,1986-11-01,
CSUSHPISA,Case-Shiller Home Price Index,1986-12-01,
CSUSHPISA,Case-Shiller Home Price Index,1987-01-01,63.963
CSUSHPISA,Case-Shiller Home Price Index,1987-02-01,64.423
CSUSHPISA,Case-Shiller Home Price Index,1987-03-01,64.734
CSUSHPISA,Case-Shiller Home Price Index,1987-04-01,65.13
CSUSHPISA,Case-Shiller Home Price Index,1987-05-01,65.564
CSUSHPISA,Case-Shiller Home Price Index,1987-06-01,66.071
CSUSHPISA,Case-Shiller Home Price Index,1987-07-01,66.508
CSUSHPISA,Case-Shiller Home Price Index,1987-08-01,66.938
CSUSHPISA,Case-Shiller Home Price Index,1987-09-01,67.331
CSUSHPISA,Case-Shiller Home Price Index,1987-10-01,67.738
CSUSHPISA,Case-Shiller Home Price Index,1987-11-01,68.105
CSUSHPISA,Case-Shiller Home Price Index,1987-12-01,68.50399999999999
CSUSHPISA,Case-Shiller Home Price Index,1988-01-01,68.857
CSUSHPISA,Case-Shiller Home Price Index,1988-02-01,69.26100000000001
CSUSHPISA,Case-Shiller Home Price Index,1988-03-01,69.63600000000001
CSUSHPISA,Case-Shiller Home Price Index,1988-04-01,69.97399999999999
CSUSHPISA,Case-Shiller Home Price Index,1988-05-01,70.425
CSUSHPISA,Case-Shiller Home Price Index,1988-06-01,70.888
CSUSHPISA,Case-Shiller Home Price Index,1988-07-01,71.354
CSUSHPISA,Case-Shiller Home Price Index,1988-08-01,71.8
CSUSHPISA,Case-Shiller Home Price Index,1988-09-01,72.24
CSUSHPISA,Case-Shiller Home Price Index,1988-10-01,72.635
CSUSHPISA,Case-Shiller Home Price Index,1988-11-01,73.071
CSUSHPISA,Case-Shiller Home Price Index,1988-12-01,73.464
CSUSHPISA,Case-Shiller Home Price Index,1989-01-01,73.946
CSUSHPISA,Case-Shiller Home Price Index,1989-02-01,74.382
CSUSHPISA,Case-Shiller Home Price Index,1989-03-01,74.777
CSUSHPISA,Case-Shiller Home Price Index,1989-04-01,75.083
CSUSHPISA,Case-Shiller Home Price Index,1989-05-01,75.305
CSUSHPISA,Case-Shiller Home Price Index,1989-06-01,75.47800000000001
CSUSHPISA,Case-Shiller Home Price Index,1989-07-01,75.655
CSUSHPISA,Case-Shiller Home Price Index,1989-08-01,75.833
CSUSHPISA,Case-Shiller Home Price Index,1989-09-01,76.055
CSUSHPISA,Case-Shiller Home Price Index,1989-10-01,76.282
CSUSHPISA,Case-Shiller Home Price Index,1989-11-01,76.521
CSUSHPISA,Case-Shiller Home Price Index,1989-12-01,76.705
CSUSHPISA,Case-Shiller Home Price Index,1990-01-01,76.89699999999999
CSUSHPISA,Case-Shiller Home Price Index,1990-02-01,77.053
CSUSHPISA,Case-Shiller Home Price Index,1990-03-01,77.20100000000001
CSUSHPISA,Case-Shiller Home Price Index,1990-04-01,77.277
CSUSHPISA,Case-Shiller Home Price Index,1990-05-01,77.297
CSUSHPISA,Case-Shiller Home Price Index,1990-06-01,77.258
CSUSHPISA,Case-Shiller Home Price Index,1990-07-01,77.138
CSUSHPISA,Case-Shiller Home Price Index,1990-08-01,77.009
CSUSHPISA,Case-Shiller Home Price Index,1990-09-01,76.84899999999999
CSUSHPISA,Case-Shiller Home Price Index,1990-10-01,76.699
CSUSHPISA,Case-Shiller Home Price Index,1990-11-01,76.37100000000001
CSUSHPISA,Case-Shiller Home Price Index,1990-12-01,76.185
CSUSHPISA,Case-Shiller Home Price Index,1991-01-01,75.915
CSUSHPISA,Case-Shiller Home Price Index,1991-02-01,75.735
CSUSHPISA,Case-Shiller Home Price Index,1991-03-01,75.569
CSUSHPISA,Case-Shiller Home Price Index,1991-04-01,75.57
CSUSHPISA,Case-Shiller Home Price Index,1991-05-01,75.766
CSUSHPISA,Case-Shiller Home Price Index,1991-06-01,75.997
CSUSHPISA,Case-Shiller Home Price Index,1991-07-01,76.081
CSUSHPISA,Case-Shiller Home Price Index,1991-08-01,76.109
CSUSHPISA,Case-Shiller Home Price Index,1991-09-01,76.197
CSUSHPISA,Case-Shiller Home Price Index,1991-10-01,76.075
CSUSHPISA,Case-Shiller Home Price Index,1991-11-01,76.017
CSUSHPISA,Case-Shiller Home Price Index,1991-12-01,76.057
CSUSHPISA,Case-Shiller Home Price Index,1992-01-01,76.093
CSUSHPISA,Case-Shiller Home Price Index,1992-02-01,76.16199999999999
CSUSHPISA,Case-Shiller Home Price Index,1992-03-01,76.283
CSUSHPISA,Case-Shiller Home Price Index,1992-04-01,76.352
CSUSHPISA,Case-Shiller Home Price Index,1992-05-01,76.405
CSUSHPISA,Case-Shiller Home Price Index,1992-06-01,76.33800000000001
CSUSHPISA,Case-Shiller Home Price Index,1992-07-01,76.27
CSUSHPISA,Case-Shiller Home Price Index,1992-08-01,76.237
CSUSHPISA,Case-Shiller Home Price Index,1992-09-01,76.245
CSUSHPISA,Case-Shiller Home Price Index,1992-10-01,76.383
CSUSHPISA,Case-Shiller Home Price Index,1992-11-01,76.566
CSUSHPISA,Case-Shiller Home Price Index,1992-12-01,76.681
CSUSHPISA,Case-Shiller Home Price Index,1993-01-01,76.789
CSUSHPISA,Case-Shiller Home Price Index,1993-02-01,76.843
CSUSHPISA,Case-Shiller Home Price Index,1993-03-01,76.874
CSUSHPISA,Case-Shiller Home Price Index,1993-04-01,76.943
CSUSHPISA,Case-Shiller Home Price Index,1993-05-01,77.044
CSUSHPISA,Case-Shiller Home Price Index,1993-06-01,77.249
CSUSHPISA,Case-Shiller Home Price Index,1993-07-01,77.436
CSUSHPISA,Case-Shiller Home Price Index,1993-08-01,77.62
CSUSHPISA,Case-Shiller Home Price Index,1993-09-01,77.801
CSUSHPISA,Case-Shiller Home Price Index,1993-10-01,77.94800000000001
CSUSHPISA,Case-Shiller Home Price Index,1993-11-01,78.155
CSUSHPISA,Case-Shiller Home Price Index,1993-12-01,78.333
CSUSHPISA,Case-Shiller Home Price Index,1994-01-01,78.598
CSUSHPISA,Case-Shiller Home Price Index,1994-02-01,78.733
CSUSHPISA,Case-Shiller Home Price Index,1994-03-01,78.862
CSUSHPISA,Case-Shiller Home Price Index,1994-04-01,78.993
CSUSHPISA,Case-Shiller Home Price Index,1994-05-01,79.22800000000001
CSUSHPISA,Case-Shiller Home Price Index,1994-06-01,79.428
CSUSHPISA,Case-Shiller Home Price Index,1994-07-01,79.6
CSUSHPISA,Case-Shiller Home Price Index,1994-08-01,79.78699999999999
CSUSHPISA,Case-Shiller Home Price Index,1994-09-01,79.926
CSUSHPISA,Case-Shiller Home Price Index,1994-10-01,80.072
CSUSHPISA,Case-Shiller Home Price Index,1994-11-01,80.157
CSUSHPISA,Case-Shiller Home Price Index,1994-12-01,80.303
CSUSHPISA,Case-Shiller Home Price Index,1995-01-01,80.432
CSUSHPISA,Case-Shiller Home Price Index,1995-02-01,80.53399999999999
CSUSHPISA,Case-Shiller Home Price Index,1995-03-01,80.604
CSUSHPISA,Case-Shiller Home Price Index,1995-04-01,80.666
CSUSHPISA,Case-Shiller Home Price Index,1995-05-01,80.71
CSUSHPISA,Case-Shiller Home Price Index,1995-06-01,80.791
CSUSHPISA,Case-Shiller Home Price Index,1995-07-01,80.943
CSUSHPISA,Case-Shiller Home Price Index,1995-08-01,81.117
CSUSHPISA,Case-Shiller Home Price Index,1995-09-01,81.313
CSUSHPISA,Case-Shiller Home Price Index,1995-10-01,81.488
CSUSHPISA,Case-Shiller Home Price Index,1995-11-01,81.625
CSUSHPISA,Case-Shiller Home Price Index,1995-12-01,81.743
CSUSHPISA,Case-Shiller Home Price Index,1996-01-01,81.84100000000001
CSUSHPISA,Case-Shiller Home Price Index,1996-02-01,81.96
CSUSHPISA,Case-Shiller Home Price Index,1996-03-01,82.20100000000001
CSUSHPISA,Case-Shiller Home Price Index,1996-04-01,82.427
CSUSHPISA,Case-Shiller Home Price Index,1996-05-01,82.616
CSUSHPISA,Case-Shiller Home Price Index,1996-06-01,82.759
CSUSHPISA,Case-Shiller Home Price Index,1996-07-01,82.935
CSUSHPISA,Case-Shiller Home Price Index,1996-08-01,83.09299999999999
CSUSHPISA,Case-Shiller Home Price Index,1996-09-01,83.26299999999999
CSUSHPISA,Case-Shiller Home Price Index,1996-10-01,83.384
CSUSHPISA,Case-Shiller Home Price Index,1996-11-01,83.559
CSUSHPISA,Case-Shiller Home Price Index,1996-12-01,83.728
CSUSHPISA,Case-Shiller Home Price Index,1997-01-01,83.962
CSUSHPISA,Case-Shiller Home Price Index,1997-02-01,84.18700000000001
CSUSHPISA,Case-Shiller Home Price Index,1997-03-01,84.459
CSUSHPISA,Case-Shiller Home Price Index,1997-04-01,84.63
CSUSHPISA,Case-Shiller Home Price Index,1997-05-01,84.869
CSUSHPISA,Case-Shiller Home Price Index,1997-06-01,85.087
CSUSHPISA,Case-Shiller Home Price Index,1997-07-01,85.339
CSUSHPISA,Case-Shiller Home Price Index,1997-08-01,85.58
CSUSHPISA,Case-Shiller Home Price Index,1997-09-01,85.85799999999999
CSUSHPISA,Case-Shiller Home Price Index,1997-10-01,86.154
CSUSHPISA,Case-Shiller Home Price Index,1997-11-01,86.639
CSUSHPISA,Case-Shiller Home Price Index,1997-12-01,87.09899999999999
CSUSHPISA,Case-Shiller Home Price Index,1998-01-01,87.62299999999999
CSUSHPISA,Case-Shiller Home Price Index,1998-02-01,88.01
CSUSHPISA,Case-Shiller Home Price Index,1998-03-01,88.45
CSUSHPISA,Case-Shiller Home Price Index,1998-04-01,88.88600000000001
CSUSHPISA,Case-Shiller Home Price Index,1998-05-01,89.37100000000001
CSUSHPISA,Case-Shiller Home Price Index,1998-06-01,89.852
CSUSHPISA,Case-Shiller Home Price Index,1998-07-01,90.318
CSUSHPISA,Case-Shiller Home Price Index,1998-08-01,90.79299999999999
CSUSHPISA,Case-Shiller Home Price Index,1998-09-01,91.266
CSUSHPISA,Case-Shiller Home Price Index,1998-10-01,91.72399999999999
CSUSHPISA,Case-Shiller Home Price Index,1998-11-01,92.206
CSUSHPISA,Case-Shiller Home Price Index,1998-12-01,92.71799999999999
CSUSHPISA,Case-Shiller Home Price Index,1999-01-01,93.21600000000001
CSUSHPISA,Case-Shiller Home Price Index,1999-02-01,93.68
CSUSHPISA,Case-Shiller Home Price Index,1999-03-01,94.225
CSUSHPISA,Case-Shiller Home Price Index,1999-04-01,94.79299999999999
CSUSHPISA,Case-Shiller Home Price Index,1999-05-01,95.352
CSUSHPISA,Case-Shiller Home Price Index,1999-06-01,95.98299999999999
CSUSHPISA,Case-Shiller Home Price Index,1999-07-01,96.59899999999999
CSUSHPISA,Case-Shiller Home Price Index,1999-08-01,97.227
CSUSHPISA,Case-Shiller Home Price Index,1999-09-01,97.87
CSUSHPISA,Case-Shiller Home Price Index,1999-10-01,98.53
CSUSHPISA,Case-Shiller Home Price Index,1999-11-01,99.161
CSUSHPISA,Case-Shiller Home Price Index,1999-12-01,99.85
CSUSHPISA,Case-Shiller Home Price Index,2000-01-01,100.552
CSUSHPISA,Case-Shiller Home Price Index,2000-02-01,101.34
CSUSHPISA,Case-Shiller Home Price Index,2000-03-01,102.12700000000001
CSUSHPISA,Case-Shiller Home Price Index,2000-04-01,102.92299999999999
CSUSHPISA,Case-Shiller Home Price Index,2000-05-01,103.678
CSUSHPISA,Case-Shiller Home Price Index,2000-06-01,104.425
CSUSHPISA,Case-Shiller Home Price Index,2000-07-01,105.054
CSUSHPISA,Case-Shiller Home Price Index,2000-08-01,105.76799999999999
CSUSHPISA,Case-Shiller Home Price Index,2000-09-01,106.538
CSUSHPISA,Case-Shiller Home Price Index,2000-10-01,107.383
CSUSHPISA,Case-Shiller Home Price Index,2000-11-01,108.302
CSUSHPISA,Case-Shiller Home Price Index,2000-12-01,109.139
CSUSHPISA,Case-Shiller Home Price Index,2001-01-01,109.848
CSUSHPISA,Case-Shiller Home Price Index,2001-02-01,110.50200000000001
CSUSHPISA,Case-Shiller Home Price Index,2001-03-01,111.109
CSUSHPISA,Case-Shiller Home Price Index,2001-04-01,111.652
CSUSHPISA,Case-Shiller Home Price Index,2001-05-01,112.164
CSUSHPISA,Case-Shiller Home Price Index,2001-06-01,112.79700000000001
CSUSHPISA,Case-Shiller Home Price Index,2001-07-01,113.491
CSUSHPISA,Case-Shiller Home Price Index,2001-08-01,114.169
CSUSHPISA,Case-Shiller Home Price Index,2001-09-01,114.81200000000001
CSUSHPISA,Case-Shiller Home Price Index,2001-10-01,115.309
CSUSHPISA,Case-Shiller Home Price Index,2001-11-01,115.85600000000001
CSUSHPISA,Case-Shiller Home Price Index,2001-12-01,116.45299999999999
CSUSHPISA,Case-Shiller Home Price Index,2002-01-01,117.14399999999999
CSUSHPISA,Case-Shiller Home Price Index,2002-02-01,117.845
CSUSHPISA,Case-Shiller Home Price Index,2002-03-01,118.68700000000001
CSUSHPISA,Case-Shiller Home Price Index,2002-04-01,119.611
CSUSHPISA,Case-Shiller Home Price Index,2002-05-01,120.72399999999999
CSUSHPISA,Case-Shiller Home Price Index,2002-06-01,121.81299999999999
CSUSHPISA,Case-Shiller Home Price Index,2002-07-01,122.889
CSUSHPISA,Case-Shiller Home Price Index,2002-08-01,123.831
CSUSHPISA,Case-Shiller Home Price Index,2002-09-01,124.781
CSUSHPISA,Case-Shiller Home Price Index,2002-10-01,125.736
CSUSHPISA,Case-Shiller Home Price Index,2002-11-01,126.669
CSUSHPISA,Case-Shiller Home Price Index,2002-12-01,127.62299999999999
CSUSHPISA,Case-Shiller Home Price Index,2003-01-01,128.461
CSUSHPISA,Case-Shiller Home Price Index,2003-02-01,129.356
CSUSHPISA,Case-Shiller Home Price Index,2003-03-01,130.148
CSUSHPISA,Case-Shiller Home Price Index,2003-04-01,130.884
CSUSHPISA,Case-Shiller Home Price Index,2003-05-01,131.735
CSUSHPISA,Case-Shiller Home Price Index,2003-06-01,132.649
CSUSHPISA,Case-Shiller Home Price Index,2003-07-01,133.77700000000002
CSUSHPISA,Case-Shiller Home Price Index,2003-08-01,134.968
CSUSHPISA,Case-Shiller Home Price Index,2003-09-01,136.29399999999998
CSUSHPISA,Case-Shiller Home Price Index,2003-10-01,137.532
CSUSHPISA,Case-Shiller Home Price Index,2003-11-01,138.79399999999998
CSUSHPISA,Case-Shiller Home Price Index,2003-12-01,140.18
CSUSHPISA,Case-Shiller Home Price Index,2004-01-01,141.64600000000002
CSUSHPISA,Case-Shiller Home Price Index,2004-02-01,143.191
CSUSHPISA,Case-Shiller Home Price Index,2004-03-01,145.058
CSUSHPISA,Case-Shiller Home Price Index,2004-04-01,146.593
CSUSHPISA,Case-Shiller Home Price Index,2004-05-01,148.186
CSUSHPISA,Case-Shiller Home Price Index,2004-06-01,149.852
CSUSHPISA,Case-Shiller Home Price Index,2004-07-01,151.338
CSUSHPISA,Case-Shiller Home Price Index,2004-08-01,152.635
CSUSHPISA,Case-Shiller Home Price Index,2004-09-01,154.179
CSUSHPISA,Case-Shiller Home Price Index,2004-10-01,155.752
CSUSHPISA,Case-Shiller Home Price Index,2004-11-01,157.528
CSUSHPISA,Case-Shiller Home Price Index,2004-12-01,159.33100000000002
CSUSHPISA,Case-Shiller Home Price Index,2005-01-01,161.289
CSUSHPISA,Case-Shiller Home Price Index,2005-02-01,163.346
CSUSHPISA,Case-Shiller Home Price Index,2005-03-01,165.81400000000002
CSUSHPISA,Case-Shiller Home Price Index,2005-04-01,167.503
CSUSHPISA,Case-Shiller Home Price Index,2005-05-01,169.352
CSUSHPISA,Case-Shiller Home Price Index,2005-06-01,171.192
CSUSHPISA,Case-Shiller Home Price Index,2005-07-01,172.861
CSUSHPISA,Case-Shiller Home Price Index,2005-08-01,174.44299999999998
CSUSHPISA,Case-Shiller Home Price Index,2005-09-01,176.43900000000002
CSUSHPISA,Case-Shiller Home Price Index,2005-10-01,178.028
CSUSHPISA,Case-Shiller Home Price Index,2005-11-01,179.68200000000002
CSUSHPISA,Case-Shiller Home Price Index,2005-12-01,180.91099999999997
CSUSHPISA,Case-Shiller Home Price Index,2006-01-01,182.321
CSUSHPISA,Case-Shiller Home Price Index,2006-02-01,183.28799999999998
CSUSHPISA,Case-Shiller Home Price Index,2006-03-01,184.365
CSUSHPISA,Case-Shiller Home Price Index,2006-04-01,184.329
CSUSHPISA,Case-Shiller Home Price Index,2006-05-01,184.155
CSUSHPISA,Case-Shiller Home Price Index,2006-06-01,183.507
CSUSHPISA,Case-Shiller Home Price Index,2006-07-01,183.06599999999997
CSUSHPISA,Case-Shiller Home Price Index,2006-08-01,182.593
CSUSHPISA,Case-Shiller Home Price Index,2006-09-01,182.797
CSUSHPISA,Case-Shiller Home Price Index,2006-10-01,183.197
CSUSHPISA,Case-Shiller Home Price Index,2006-11-01,183.607
CSUSHPISA,Case-Shiller Home Price Index,2006-12-01,184.139
CSUSHPISA,Case-Shiller Home Price Index,2007-01-01,184.517
CSUSHPISA,Case-Shiller Home Price Index,2007-02-01,184.59900000000002
CSUSHPISA,Case-Shiller Home Price Index,2007-03-01,184.15
CSUSHPISA,Case-Shiller Home Price Index,2007-04-01,183.01
CSUSHPISA,Case-Shiller Home Price Index,2007-05-01,181.601
CSUSHPISA,Case-Shiller Home Price Index,2007-06-01,180.253
CSUSHPISA,Case-Shiller Home Price Index,2007-07-01,179.11
CSUSHPISA,Case-Shiller Home Price Index,2007-08-01,178.11599999999999
CSUSHPISA,Case-Shiller Home Price Index,2007-09-01,177.55700000000002
CSUSHPISA,Case-Shiller Home Price Index,2007-10-01,176.623
CSUSHPISA,Case-Shiller Home Price Index,2007-11-01,175.146
CSUSHPISA,Case-Shiller Home Price Index,2007-12-01,174.34099999999998
CSUSHPISA,Case-Shiller Home Price Index,2008-01-01,173.132
CSUSHPISA,Case-Shiller Home Price Index,2008-02-01,171.54
CSUSHPISA,Case-Shiller Home Price Index,2008-03-01,170.05200000000002
CSUSHPISA,Case-Shiller Home Price Index,2008-04-01,168.33599999999998
CSUSHPISA,Case-Shiller Home Price Index,2008-05-01,166.657
CSUSHPISA,Case-Shiller Home Price Index,2008-06-01,165.016
CSUSHPISA,Case-Shiller Home Price Index,2008-07-01,163.565
CSUSHPISA,Case-Shiller Home Price Index,2008-08-01,161.987
CSUSHPISA,Case-Shiller Home Price Index,2008-09-01,160.30700000000002
CSUSHPISA,Case-Shiller Home Price Index,2008-10-01,158.326
CSUSHPISA,Case-Shiller Home Price Index,2008-11-01,156.141
CSUSHPISA,Case-Shiller Home Price Index,2008-12-01,153.618
CSUSHPISA,Case-Shiller Home Price Index,2009-01-01,151.506
CSUSHPISA,Case-Shiller Home Price Index,2009-02-01,150.014
CSUSHPISA,Case-Shiller Home Price Index,2009-03-01,148.66
CSUSHPISA,Case-Shiller Home Price Index,2009-04-01,147.94899999999998
CSUSHPISA,Case-Shiller Home Price Index,2009-05-01,147.69299999999998
CSUSHPISA,Case-Shiller Home Price Index,2009-06-01,148.088
CSUSHPISA,Case-Shiller Home Price Index,2009-07-01,148.408
CSUSHPISA,Case-Shiller Home Price Index,2009-08-01,148.27700000000002
CSUSHPISA,Case-Shiller Home Price Index,2009-09-01,148.025
CSUSHPISA,Case-Shiller Home Price Index,2009-10-01,147.85
CSUSHPISA,Case-Shiller Home Price Index,2009-11-01,148.136
CSUSHPISA,Case-Shiller Home Price Index,2009-12-01,147.931
CSUSHPISA,Case-Shiller Home Price Index,2010-01-01,147.39700000000002
CSUSHPISA,Case-Shiller Home Price Index,2010-02-01,145.632
CSUSHPISA,Case-Shiller Home Price Index,2010-03-01,145.858
CSUSHPISA,Case-Shiller Home Price Index,2010-04-01,146.401
CSUSHPISA,Case-Shiller Home Price Index,2010-05-01,146.391
CSUSHPISA,Case-Shiller Home Price Index,2010-06-01,145.718
CSUSHPISA,Case-Shiller Home Price Index,2010-07-01,144.986
CSUSHPISA,Case-Shiller Home Price Index,2010-08-01,143.911
CSUSHPISA,Case-Shiller Home Price Index,2010-09-01,143.015
CSUSHPISA,Case-Shiller Home Price Index,2010-10-01,142.526
CSUSHPISA,Case-Shiller Home Price Index,2010-11-01,142.166
CSUSHPISA,Case-Shiller Home Price Index,2010-12-01,142.053
CSUSHPISA,Case-Shiller Home Price Index,2011-01-01,141.515
CSUSHPISA,Case-Shiller Home Price Index,2011-02-01,140.342
CSUSHPISA,Case-Shiller Home Price Index,2011-03-01,139.974
CSUSHPISA,Case-Shiller Home Price Index,2011-04-01,140.006
CSUSHPISA,Case-Shiller Home Price Index,2011-05-01,139.903
CSUSHPISA,Case-Shiller Home Price Index,2011-06-01,139.859
CSUSHPISA,Case-Shiller Home Price Index,2011-07-01,139.72799999999998
CSUSHPISA,Case-Shiller Home Price Index,2011-08-01,139.306
CSUSHPISA,Case-Shiller Home Price Index,2011-09-01,138.664
CSUSHPISA,Case-Shiller Home Price Index,2011-10-01,137.947
CSUSHPISA,Case-Shiller Home Price Index,2011-11-01,137.14600000000002
CSUSHPISA,Case-Shiller Home Price Index,2011-12-01,136.668
CSUSHPISA,Case-Shiller Home Price Index,2012-01-01,136.602
CSUSHPISA,Case-Shiller Home Price Index,2012-02-01,136.526
CSUSHPISA,Case-Shiller Home Price Index,2012-03-01,137.89700000000002
CSUSHPISA,Case-Shiller Home Price Index,2012-04-01,139.148
CSUSHPISA,Case-Shiller Home Price Index,2012-05-01,140.149
CSUSHPISA,Case-Shiller Home Price Index,2012-06-01,141.02700000000002
CSUSHPISA,Case-Shiller Home Price Index,2012-07-01,141.668
CSUSHPISA,Case-Shiller Home Price Index,2012-08-01,142.278
CSUSHPISA,Case-Shiller Home Price Index,2012-09-01,142.905
CSUSHPISA,Case-Shiller Home Price Index,2012-10-01,143.595
CSUSHPISA,Case-Shiller Home Price Index,2012-11-01,144.578
CSUSHPISA,Case-Shiller Home Price Index,2012-12-01,145.494
CSUSHPISA,Case-Shiller Home Price Index,2013-01-01,146.82
CSUSHPISA,Case-Shiller Home Price Index,2013-02-01,147.77700000000002
CSUSHPISA,Case-Shiller Home Price Index,2013-03-01,149.957
CSUSHPISA,Case-Shiller Home Price Index,2013-04-01,151.514
CSUSHPISA,Case-Shiller Home Price Index,2013-05-01,152.846
CSUSHPISA,Case-Shiller Home Price Index,2013-06-01,154.196
CSUSHPISA,Case-Shiller Home Price Index,2013-07-01,155.601
CSUSHPISA,Case-Shiller Home Price Index,2013-08-01,156.957
CSUSHPISA,Case-Shiller Home Price Index,2013-09-01,158.22
CSUSHPISA,Case-Shiller Home Price Index,2013-10-01,159.238
CSUSHPISA,Case-Shiller Home Price Index,2013-11-01,160.07399999999998
CSUSHPISA,Case-Shiller Home Price Index,2013-12-01,160.993
CSUSHPISA,Case-Shiller Home Price Index,2014-01-01,161.924
CSUSHPISA,Case-Shiller Home Price Index,2014-02-01,162.52100000000002
CSUSHPISA,Case-Shiller Home Price Index,2014-03-01,163.08
CSUSHPISA,Case-Shiller Home Price Index,2014-04-01,163.385
CSUSHPISA,Case-Shiller Home Price Index,2014-05-01,163.651
CSUSHPISA,Case-Shiller Home Price Index,2014-06-01,164.05900000000003
CSUSHPISA,Case-Shiller Home Price Index,2014-07-01,164.583
CSUSHPISA,Case-Shiller Home Price Index,2014-08-01,165.207
CSUSHPISA,Case-Shiller Home Price Index,2014-09-01,165.898
CSUSHPISA,Case-Shiller Home Price Index,2014-10-01,166.63400000000001
CSUSHPISA,Case-Shiller Home Price Index,2014-11-01,167.328
